timestamp,yaw,yaw_virtual,velocity,filtered_velocity,forward_velocity,lateral_velocity,angular_velocity
1751113993.2787359,-6.000053405761719,-6.000053405761719,0.0,2.4958607299301625e-66,0.0,0,0.0
1751113993.329557,-6.000053405761719,-6.000053405761719,0.0,1.99668858394413e-66,0.0,0,0.0
1751113993.379881,-6.000053405761719,-6.000053405761719,0.0,1.5973508671553041e-66,0.0,0,0.0
1751113993.4301543,-6.000053405761719,-6.000053405761719,0.0,1.2778806937242434e-66,0.0,0,0.0
1751113993.4809737,-6.000053405761719,-6.000053405761719,0.0,1.0223045549793948e-66,0.0,0,0.0
1751113993.5316126,-6.000053405761719,-6.000053405761719,0.0,8.178436439835159e-67,0.0,0,0.0
1751113993.5820596,-6.000053405761719,-6.000053405761719,0.0,6.542749151868127e-67,0.0,0,0.0
1751113993.6326904,-6.000053405761719,-6.000053405761719,0.0,5.234199321494502e-67,0.0,0,0.0
1751113993.6834903,-6.000053405761719,-6.000053405761719,0.0,3.3498875657564816e-67,0.0,0,0.0
1751113993.7341878,-6.000053405761719,-6.000053405761719,0.0,3.3498875657564816e-67,0.0,0,0.0
1751113993.784814,-6.000053405761719,-6.000053405761719,0.0,2.1439280420841485e-67,0.0,0,0.0
1751113993.835635,-6.000053405761719,-6.000053405761719,0.0,2.1439280420841485e-67,0.0,0,0.0
1751113993.886266,-6.000053405761719,-6.000053405761719,0.0,1.372113946933855e-67,0.0,0,0.0
1751113993.9365435,-6.000053405761719,-6.000053405761719,0.0,1.372113946933855e-67,0.0,0,0.0
1751113993.9870203,-6.000053405761719,-6.000053405761719,0.0,8.781529260376674e-68,0.0,0,0.0
1751113994.037617,-6.000053405761719,-6.000053405761719,0.0,8.781529260376674e-68,0.0,0,0.0
1751113994.0881557,-6.000053405761719,-6.000053405761719,0.0,5.620178726641072e-68,0.0,0,0.0
1751113994.1388016,-6.000053405761719,-6.000053405761719,0.0,5.620178726641072e-68,0.0,0,0.0
1751113994.1893868,-6.000053405761719,-6.000053405761719,0.0,3.596914385050286e-68,0.0,0,0.0
1751113994.2397726,-6.000053405761719,-6.000053405761719,0.0,3.596914385050286e-68,0.0,0,0.0
1751113994.290379,-6.000053405761719,-6.000053405761719,0.0,2.3020252064321835e-68,0.0,0,0.0
1751113994.3410416,-6.000053405761719,-6.000053405761719,0.0,2.3020252064321835e-68,0.0,0,0.0
1751113994.3916566,-6.000053405761719,-6.000053405761719,0.0,1.4732961321165976e-68,0.0,0,0.0
1751113994.4422946,-6.000053405761719,-6.000053405761719,0.0,1.4732961321165976e-68,0.0,0,0.0
1751113994.4930136,-6.000053405761719,-6.000053405761719,0.0,9.429095245546224e-69,0.0,0,0.0
1751113994.5433369,-6.000053405761719,-6.000053405761719,0.0,9.429095245546224e-69,0.0,0,0.0
1751113994.5940309,-6.000053405761719,-6.000053405761719,0.0,6.034620957149584e-69,0.0,0,0.0
1751113994.6444585,-6.000053405761719,-6.000053405761719,0.0,6.034620957149584e-69,0.0,0,0.0
1751113994.6951506,-6.000053405761719,-6.000053405761719,0.0,3.8621574125757344e-69,0.0,0,0.0
1751113994.7457967,-6.000053405761719,-6.000053405761719,0.0,3.8621574125757344e-69,0.0,0,0.0
1751113994.7963567,-6.000053405761719,-6.000053405761719,0.0,2.47178074404847e-69,0.0,0,0.0
1751113994.8468602,-6.000053405761719,-6.000053405761719,0.0,2.47178074404847e-69,0.0,0,0.0
1751113994.897366,-4.999969482421875,-4.999969482421875,0.7400000095367432,0.14800000190734863,0.0,0,0.0
1751113994.9478986,-4.999969482421875,-4.999969482421875,0.7400000095367432,0.14800000190734863,0.0,0,0.0
1751113994.998412,-4.999969482421875,-4.999969482421875,1.0290000438690186,0.4243600177764893,0.0,0,0.0
1751113995.048749,-4.999969482421875,-4.999969482421875,1.0290000438690186,0.4243600177764893,0.0,0,0.0
1751113995.0993469,-6.000053405761719,-6.000053405761719,1.3310000896453857,0.7507504436492921,0.0,0,0.0
1751113995.1498787,-7.000007629394531,-7.000007629394531,0.8830000162124634,0.7772003581619265,0.0,0,0.0
1751113995.200341,-7.9999542236328125,-7.9999542236328125,1.8860000371932983,0.9989602939682009,0.0,0,0.0
1751113995.2510314,-9.000038146972656,-9.000038146972656,1.7730001211166382,1.1537682593978884,0.0,0,0.0
1751113995.3015125,-9.000038146972656,-9.000038146972656,1.7730001211166382,1.2776146317416384,0.25,0,0.0
1751113995.3520286,-7.000007629394531,-7.000007629394531,1.6160000562667847,1.3452917166466678,0.25,0,0.0
1751113995.4022849,-7.000007629394531,-7.000007629394531,1.6160000562667847,1.3994333845706914,0.25,0,0.0
1751113995.4529183,-7.000007629394531,-7.000007629394531,1.9350000619888306,1.5065467200543194,0.25,0,0.0
1751113995.5034347,-6.000053405761719,-6.000053405761719,2.13700008392334,1.6326373928281237,0.25,0,0.0
1751113995.5541217,-6.000053405761719,-6.000053405761719,2.13700008392334,1.733509931047167,0.25,0,0.0
1751113995.6045418,-6.000053405761719,-6.000053405761719,2.1490001678466797,1.8166079784070697,0.25,0,0.0
1751113995.654877,-6.000053405761719,-6.000053405761719,2.236999988555908,1.9006863804368375,0.25,0,0.0
1751113995.705704,-1.9999008178710938,-1.9999008178710938,2.684000015258789,2.057349107401228,0.25,0,0.0
1751113995.7562408,-4.999969482421875,-4.999969482421875,0.0,1.6458792859209823,0.25,0,0.0
1751113995.8067212,-4.999969482421875,-4.999969482421875,0.0,1.316703428736786,0.25,0,0.0
1751113995.8572881,-2.9999618530273438,-2.9999618530273438,2.640000104904175,1.5813627639702639,0.25,0,0.0
1751113995.9078753,-1.9999008178710938,-1.9999008178710938,2.4820001125335693,1.7614902336829252,0.25,0,0.0
1751113995.9582083,-1.9999008178710938,-1.9999008178710938,2.4060001373291016,1.8903922144121605,0.25,0,0.0
1751113996.0084853,-1.0001373291015625,-1.0001373291015625,2.497000217437744,2.0117138150172775,0.25,0,0.0
1751113996.0587327,-1.9999008178710938,-1.9999008178710938,2.7140002250671387,2.15217109702725,0.25,0,0.0
1751113996.1093585,-1.9999008178710938,-1.9999008178710938,2.7140002250671387,2.264536922635228,0.25,0,0.0
1751113996.1599288,-2.9999618530273438,-2.9999618530273438,2.9280002117156982,2.397229580451322,0.25,0,0.0
1751113996.210416,-2.9999618530273438,-2.9999618530273438,2.933000087738037,2.5043836819086653,0.25,0,0.0
1751113996.2611206,-1.0001373291015625,-1.0001373291015625,3.5190000534057617,2.707306956208085,0.25,0,0.0
1751113996.3117638,-1.0001373291015625,-1.0001373291015625,3.5190000534057617,2.8696455756476205,0.25,0,0.0
1751113996.3624053,0.0,0.0,0.04000000283122063,2.3037164610843406,0.25,0,0.0
1751113996.4129767,0.0,0.0,3.4780001640319824,2.538573201673869,0.25,0,0.0
1751113996.4636002,0.0,0.0,3.2690000534057617,2.684658572020248,0.25,0,0.0
1751113996.513951,-1.0001373291015625,-1.0001373291015625,3.1700000762939453,2.7817268728749878,0.25,0,0.0
1751113996.5643058,-1.9999008178710938,-1.9999008178710938,3.1750001907348633,2.8603815364469627,0.25,0,0.0
1751113996.6148295,-1.9999008178710938,-1.9999008178710938,3.1750001907348633,2.923305267304543,0.25,0,0.0
1751113996.6650746,-1.9999008178710938,-1.9999008178710938,3.1570000648498535,2.970044226813605,0.25,0,0.0
1751113996.7157922,-1.0001373291015625,-1.0001373291015625,3.4280002117156982,3.0616354237940238,0.25,0,0.0
1751113996.766442,-1.0001373291015625,-1.0001373291015625,3.320000171661377,3.1133083733674947,0.25,0,0.0
1751113996.8167663,-1.0001373291015625,-1.0001373291015625,3.320000171661377,3.1546467330262713,0.25,0,0.0
1751113996.867359,-1.9999008178710938,-1.9999008178710938,0.5540000200271606,2.6345173904264496,0.25,0,0.0
1751113996.9178953,-1.9999008178710938,-1.9999008178710938,0.5540000200271606,2.218413916346592,0.25,0,0.0
1751113996.9684472,0.0,0.0,3.69100022315979,2.512931177709232,0.25,0,0.0
1751113997.0187497,0.0,0.0,3.4700002670288086,2.7043449955731473,0.25,0,0.0
1751113997.0690923,1.000152587890625,1.000152587890625,3.364000082015991,2.8362760128617164,0.25,0,0.0
1751113997.1196928,1.000152587890625,1.000152587890625,3.364000082015991,2.9418208266925716,0.25,0,0.0
1751113997.1700256,0.0,0.0,0.0,2.3534566613540573,0.25,0,0.0
1751113997.2204654,0.0,0.0,3.388000249862671,2.56036537905578,0.25,0,0.0
1751113997.270771,0.0,0.0,3.9100000858306885,2.830292320410762,0.25,0,0.0
1751113997.3212626,0.0,0.0,3.9100000858306885,3.0462338734947476,0.25,0,0.0
1751113997.372139,-1.0001373291015625,-1.0001373291015625,0.0,2.4369870987957984,0.25,0,0.0
1751113997.4225595,-1.0001373291015625,-1.0001373291015625,4.104000091552734,2.770389697347186,0.25,0,0.0
1751113997.472963,-1.9999008178710938,-1.9999008178710938,0.5990000367164612,2.336111765221041,0.25,0,0.0
1751113997.5234163,-2.9999618530273438,-2.9999618530273438,4.278000354766846,2.7244894831302022,0.25,0,0.0
1751113997.5738661,-3.9999542236328125,-3.9999542236328125,0.0,2.179591586504162,0.25,0,0.0
1751113997.624186,-3.9999542236328125,-3.9999542236328125,0.0,1.7436732692033297,0.25,0,0.0
1751113997.6746027,-3.9999542236328125,-3.9999542236328125,3.9000000953674316,2.17493863443615,0.25,0,0.0
1751113997.7252426,-3.9999542236328125,-3.9999542236328125,0.0,1.73995090754892,0.25,0,0.0
1751113997.7757316,-3.9999542236328125,-3.9999542236328125,3.555000066757202,2.1029607393905767,0.25,0,0.0
1751113997.82623,-1.9999008178710938,-1.9999008178710938,3.877000093460083,2.4577686102044782,0.25,0,0.0
1751113997.8768232,-1.9999008178710938,-1.9999008178710938,3.9050002098083496,2.7472149301252524,0.25,0,0.0
1751113997.9273345,-1.9999008178710938,-1.9999008178710938,3.9050002098083496,2.9787719860618718,0.25,0,0.0
1751113997.9777381,-1.9999008178710938,-1.9999008178710938,3.6710002422332764,3.117217637296153,0.25,0,0.0
1751113998.028225,-3.9999542236328125,-3.9999542236328125,0.9760000705718994,2.688974123951302,0.25,0,0.0
1751113998.078764,-3.9999542236328125,-3.9999542236328125,4.315000057220459,3.0141793106051336,0.25,0,0.0
1751113998.1292334,-3.9999542236328125,-3.9999542236328125,4.315000057220459,3.274343459928199,0.25,0,0.0
1751113998.1795225,-3.9999542236328125,-3.9999542236328125,0.0,2.6194747679425596,0.25,0,0.0
1751113998.2297971,-2.9999618530273438,-2.9999618530273438,4.131999969482422,2.921979808250532,0.25,0,0.0
1751113998.280084,-1.9999008178710938,-1.9999008178710938,0.0,2.3375838466004257,0.25,0,0.0
1751113998.3306565,-1.9999008178710938,-1.9999008178710938,3.767000198364258,2.6234671169531922,0.25,0,0.0
1751113998.381028,-1.9999008178710938,-1.9999008178710938,3.5410001277923584,2.806973719121026,0.25,0,0.0
1751113998.4316988,-1.9999008178710938,-1.9999008178710938,3.5410001277923584,2.9537790008552927,0.25,0,0.0
1751113998.4821045,-1.9999008178710938,-1.9999008178710938,3.76200008392334,3.1154232174689023,0.25,0,0.0
1751113998.5326707,-1.9999008178710938,-1.9999008178710938,3.9180002212524414,3.2759386182256103,0.25,0,0.0
1751113998.5831463,-1.9999008178710938,-1.9999008178710938,0.8200000524520874,2.3918007345471426,0.25,0,0.0
1751113998.6334167,-1.9999008178710938,-1.9999008178710938,0.8200000524520874,2.3918007345471426,0.25,0,0.0
1751113998.683763,-1.9999008178710938,-1.9999008178710938,0.4790000319480896,2.31791249236893,0.25,0,0.0
1751113998.7343047,-1.9999008178710938,-1.9999008178710938,0.4790000319480896,2.31791249236893,0.25,0,0.0
1751113998.784864,-1.9999008178710938,-1.9999008178710938,4.062000274658203,2.9870640775135766,0.25,0,0.0
1751113998.8354754,-1.9999008178710938,-1.9999008178710938,4.062000274658203,2.9870640775135766,0.25,0,0.0
1751113998.8860874,-1.9999008178710938,-1.9999008178710938,3.938000202178955,3.329401082393113,0.25,0,0.0
1751113998.9366062,-1.9999008178710938,-1.9999008178710938,3.938000202178955,3.329401082393113,0.25,0,0.0
1751113998.9872267,-1.0001373291015625,-1.0001373291015625,4.265000343322754,3.634376758954737,0.25,0,0.0
1751113999.037753,-1.0001373291015625,-1.0001373291015625,4.265000343322754,3.634376758954737,0.25,0,0.0
1751113999.0881946,-1.0001373291015625,-1.0001373291015625,4.135000228881836,3.814601208128493,0.25,0,0.0
1751113999.1386094,-1.0001373291015625,-1.0001373291015625,4.135000228881836,3.814601208128493,0.25,0,0.0
1751113999.1889205,-1.9999008178710938,-1.9999008178710938,4.557000160217285,3.3527448052456927,0.25,0,0.0
1751113999.2393157,-1.9999008178710938,-1.9999008178710938,4.557000160217285,3.3527448052456927,0.25,0,0.0
1751113999.289828,-1.0001373291015625,-1.0001373291015625,4.50100040435791,3.045956756228826,0.25,0,0.0
1751113999.340256,-1.0001373291015625,-1.0001373291015625,4.50100040435791,3.045956756228826,0.25,0,0.0
1751113999.3907266,-1.0001373291015625,-1.0001373291015625,4.2310004234313965,3.472572476421752,0.25,0,0.0
1751113999.440941,-1.0001373291015625,-1.0001373291015625,4.2310004234313965,3.472572476421752,0.25,0,0.0
1751113999.4913683,-1.0001373291015625,-1.0001373291015625,3.8570001125335693,3.6503264336617525,0.25,0,0.0
1751113999.5416222,-1.0001373291015625,-1.0001373291015625,3.8570001125335693,3.6503264336617525,0.25,0,0.0
1751113999.5920186,-1.0001373291015625,-1.0001373291015625,3.7850000858306885,3.6988089484425695,0.25,0,0.0
1751113999.6423438,-1.0001373291015625,-1.0001373291015625,3.7850000858306885,3.6988089484425695,0.25,0,0.0
1751113999.6928568,-1.9999008178710938,-1.9999008178710938,3.9560000896453857,3.816997773008494,0.25,0,0.0
1751113999.7431896,-1.9999008178710938,-1.9999008178710938,3.9560000896453857,3.816997773008494,0.25,0,0.0
1751113999.7937672,-1.9999008178710938,-1.9999008178710938,3.9090001583099365,3.8501186317170135,0.25,0,0.0
1751113999.8442712,-1.9999008178710938,-1.9999008178710938,3.9090001583099365,3.8501186317170135,0.25,0,0.0
1751113999.8946695,-1.9999008178710938,-1.9999008178710938,4.371000289916992,4.037636028669007,0.5,0,0.0
1751113999.9451654,-1.9999008178710938,-1.9999008178710938,4.371000289916992,4.037636028669007,0.5,0,0.0
1751113999.9957612,-2.9999618530273438,-2.9999618530273438,0.0,3.274327079100118,0.25,0,0.0
1751114000.0461922,-2.9999618530273438,-2.9999618530273438,0.0,3.274327079100118,0.25,0,0.0
1751114000.0967429,-2.9999618530273438,-2.9999618530273438,3.932000160217285,3.511089388302299,0.25,0,0.0
1751114000.147035,-2.9999618530273438,-2.9999618530273438,3.932000160217285,3.511089388302299,0.25,0,0.0
1751114000.1974857,-2.9999618530273438,-2.9999618530273438,4.333000183105469,3.705217287553999,0.25,0,0.0
1751114000.2478943,-2.9999618530273438,-2.9999618530273438,4.333000183105469,3.705217287553999,0.25,0,0.0
1751114000.2984722,-1.0001373291015625,-1.0001373291015625,4.048000335693359,3.225099134835341,0.25,0,0.0
1751114000.3489625,-1.0001373291015625,-1.0001373291015625,4.048000335693359,3.225099134835341,0.25,0,0.0
1751114000.399628,-1.9999008178710938,-1.9999008178710938,1.1610000133514404,2.4820234511011368,0.25,0,0.0
1751114000.4500809,-1.9999008178710938,-1.9999008178710938,4.450000286102295,2.8756188181013687,0.25,0,0.0
1751114000.500556,-1.9999008178710938,-1.9999008178710938,4.452000141143799,3.190895082709855,0.25,0,0.0
1751114000.5508761,-1.9999008178710938,-1.9999008178710938,4.186000347137451,3.389916135595374,0.25,0,0.0
1751114000.6015563,-1.9999008178710938,-1.9999008178710938,4.186000347137451,3.5491329779037897,0.25,0,0.0
1751114000.652078,-1.9999008178710938,-1.9999008178710938,4.059000015258789,3.65110638537479,0.25,0,0.0
1751114000.7024145,-1.9999008178710938,-1.9999008178710938,3.81600022315979,3.68408515293179,0.25,0,0.0
1751114000.7529345,-1.9999008178710938,-1.9999008178710938,0.0,2.9472681223454322,0.25,0,0.0
1751114000.8031867,-1.9999008178710938,-1.9999008178710938,0.0,2.357814497876346,0.25,0,0.0
1751114000.8537207,-1.9999008178710938,-1.9999008178710938,4.435000419616699,2.7732516822244166,0.25,0,0.0
1751114000.9041235,-1.9999008178710938,-1.9999008178710938,0.0,2.2186013457795335,0.25,0,0.0
1751114000.9581609,-1.9999008178710938,-1.9999008178710938,4.26800012588501,2.628481101800629,0.25,0,0.0
1751114001.0090954,-1.9999008178710938,-1.9999008178710938,4.26800012588501,2.9563849066175054,0.25,0,0.0
1751114001.0595667,-2.9999618530273438,-2.9999618530273438,4.62000036239624,3.289107997773253,0.25,0,0.0
1751114001.1098654,-2.9999618530273438,-2.9999618530273438,4.62000036239624,3.55528647069785,0.25,0,0.0
1751114001.1602623,-2.9999618530273438,-2.9999618530273438,0.0,2.8442291765582803,0.25,0,0.0
1751114001.2107549,-2.9999618530273438,-2.9999618530273438,4.212000370025635,3.1177834152517514,0.25,0,0.0
1751114001.261026,-2.9999618530273438,-2.9999618530273438,3.9600002765655518,3.2862267875145115,0.25,0,0.0
1751114001.3113747,-2.9999618530273438,-2.9999618530273438,3.9600002765655518,3.42098148532472,0.25,0,0.0
1751114001.3619554,-2.9999618530273438,-2.9999618530273438,4.514000415802002,3.6395852714201764,0.25,0,0.0
1751114001.412566,-2.9999618530273438,-2.9999618530273438,4.514000415802002,3.8144683002965416,0.25,0,0.0
1751114001.462829,-1.9999008178710938,-1.9999008178710938,4.437000274658203,3.938974695168874,0.25,0,0.0
1751114001.513528,-1.9999008178710938,-1.9999008178710938,4.302000045776367,4.011579765290373,0.5,0,0.0
1751114001.5639179,-2.9999618530273438,-2.9999618530273438,4.526000022888184,4.114463816809935,0.5,0,0.0
1751114001.6145003,-2.9999618530273438,-2.9999618530273438,4.526000022888184,4.196771058025584,0.5,0,0.0
1751114001.6649175,-1.9999008178710938,-1.9999008178710938,4.759000301361084,4.309216906692685,0.5,0,0.0
1751114001.7153206,-1.9999008178710938,-1.9999008178710938,0.0,3.447373525354148,0.25,0,0.0
1751114001.7656906,-1.9999008178710938,-1.9999008178710938,4.453999996185303,3.648698819520379,0.25,0,0.0
1751114001.8161068,-1.9999008178710938,-1.9999008178710938,0.0,2.9189590556163036,0.25,0,0.0
1751114001.8669565,-1.0001373291015625,-1.0001373291015625,4.060000419616699,3.1471673284163826,0.25,0,0.0
1751114001.917723,-1.0001373291015625,-1.0001373291015625,4.060000419616699,3.3297339466564457,0.25,0,0.0
1751114001.9681256,-1.0001373291015625,-1.0001373291015625,3.817000150680542,3.427187187461265,0.25,0,0.0
1751114002.0185115,-1.0001373291015625,-1.0001373291015625,3.832000255584717,3.5081498010859558,0.25,0,0.0
1751114002.0687509,-1.0001373291015625,-1.0001373291015625,4.105000019073486,3.627519844683462,0.25,0,0.0
1751114002.1192865,-1.0001373291015625,-1.0001373291015625,4.105000019073486,3.723015879561467,0.25,0,0.0
1751114002.1696043,-1.0001373291015625,-1.0001373291015625,0.0,2.9784127036491737,0.25,0,0.0
1751114002.220202,0.0,0.0,4.305000305175781,3.243730223954495,0.25,0,0.0
1751114002.2707195,-1.9999008178710938,-1.9999008178710938,0.0,2.594984179163596,0.25,0,0.0
1751114002.3211966,-1.9999008178710938,-1.9999008178710938,4.111999988555908,2.8983873410420586,0.25,0,0.0
1751114002.3715546,-1.9999008178710938,-1.9999008178710938,3.866000175476074,3.0919099079288617,0.25,0,0.0
1751114002.421978,-1.9999008178710938,-1.9999008178710938,3.866000175476074,3.2467279614383044,0.25,0,0.0
1751114002.4723074,-1.9999008178710938,-1.9999008178710938,3.748000144958496,3.346982398142343,0.25,0,0.0
1751114002.5226135,-1.9999008178710938,-1.9999008178710938,3.5240001678466797,3.3823859520832107,0.25,0,0.0
1751114002.580582,-1.9999008178710938,-1.9999008178710938,0.0,2.705908761666569,0.25,0,0.0
